EmployeeID,SatisfactionScore,WorkLifeBalance,Salary,YearsAtCompany,Department,5th percentile,Flag outliers,95th percentile
778,8,2.0,"39,556.33",4,Sales,20334.69377,Outlier,209561.9801
596,9,4.0,"39,553.82",17,HR,20330.5063,Outlier,209929.0778
1589,1,Unknown,"39,546.87",7,Operations,20326.31884,Outlier,210296.1756
284,3,Unknown,"39,499.02",21,Sales,20322.13137,Outlier,210663.2733
750,5,4.0,"39,462.95",9,Operations,20317.9439,Outlier,211030.3711
1253,9,3.0,"39,429.50",15,Sales,20313.75644,Outlier,211397.4688
1692,4,2.0,"39,338.14",14,Sales,20309.56897,Outlier,211764.5665
1701,2,1.0,"39,247.61",2,Finance,20305.38151,Outlier,212131.6643
1580,6,2.0,"39,115.86",12,Operations,20301.19404,Outlier,212498.762
624,9,4.0,"39,114.16",7,HR,20297.00658,Outlier,212865.8597
1066,5,1.0,"39,037.54",12,IT,20292.81911,Outlier,213232.9575
712,6,2.0,"38,895.01",16,Finance,20288.63164,Outlier,213600.0552
802,7,2.0,"38,697.07",10,HR,20284.44418,Outlier,213967.1529
586,6,2.0,"386,470.84",10,IT,20280.25671,Outlier,214334.2507
169,7,1.0,"38,631.25",22,Operations,20276.06925,Outlier,194421.4129
1035,9,Unknown,"38,567.14",4,Finance,20271.88178,Outlier,199101.1709
1844,6,1.0,"38,532.06",14,Sales,20267.69432,Outlier,203780.9289
210,3,4.0,"38,530.76",6,HR,20263.50685,Outlier,208460.6869
1295,10,1.0,"38,516.27",15,HR,20222.72141,Outlier,208827.7846
1967,3,2.0,"38,511.05",29,Finance,20181.93597,Outlier,209194.8824
569,7,3.0,"38,505.91",27,HR,20141.15053,Outlier,209561.9801
1495,3,1.0,"38,497.11",27,Sales,20100.36509,Outlier,209929.0778
83,8,3.0,"38,483.02",24,Sales,20059.57965,Outlier,210296.1756
616,8,1.0,"38,359.10",8,Operations,20018.79421,Outlier,210663.2733
520,9,2.0,"38,233.40",2,Operations,19978.00877,Outlier,211030.3711
1401,8,2.0,"38,085.61",14,IT,19937.22333,Outlier,211397.4688
280,7,4.0,"37,974.95",15,Sales,19896.43789,Outlier,211764.5665
1566,4,4.0,"37,966.99",12,Operations,19855.65245,Outlier,212131.6643
1098,1,4.0,"37,933.79",13,IT,19814.86701,Outlier,212498.762
588,5,Unknown,"37,905.20",2,HR,19774.08157,Outlier,212865.8597
965,1,3.0,"37,773.33",28,IT,19733.29613,Outlier,213232.9575
1170,10,3.0,"37,726.68",14,Sales,19692.51069,Outlier,213600.0552
1536,4,2.0,"37,532.80",3,Sales,19651.72525,Outlier,213967.1529
488,3,2.0,"37,451.67",0,Operations,19610.93981,Outlier,214334.2507
1854,6,3.0,"37,406.38",11,Sales,19570.15437,Outlier,214701.3484
1061,1,5.0,"37,396.90",4,IT,19529.36893,Outlier,215068.4461
1564,8,5.0,"37,353.39",29,Sales,19488.58349,Outlier,215435.5439
602,6,1.0,"37,346.55",19,Finance,19447.79805,Outlier,215802.6416
1183,6,Unknown,"37,276.14",24,Finance,19394.74302,Outlier,219199.6782
242,3,1.0,"37,240.41",22,Finance,19341.68798,Outlier,222596.7148
1485,7,3.0,"37,223.20",25,Operations,19288.63295,Outlier,225993.7514
502,1,2.0,"37,120.84",20,Sales,19235.57791,Outlier,229390.7881
182,5,3.0,"37,113.96",13,Operations,19182.52288,Outlier,232787.8247
1478,10,3.0,"37,093.52",17,Operations,19129.46785,Outlier,236184.8613
1197,6,3.0,"37,059.78",24,HR,19076.41281,Outlier,239581.8979
1596,1,Unknown,"37,052.51",13,Sales,19023.35778,Outlier,242978.9345
1886,9,2.0,"37,012.41",22,HR,18970.30274,Outlier,246375.9711
741,4,5.0,"36,982.80",11,IT,18917.24771,Outlier,249773.0077
1323,3,3.0,"36,974.72",4,Finance,18864.19267,Outlier,253170.0443
215,9,2.0,"36,963.15",20,Finance,18811.13764,Outlier,256567.0809
448,1,Unknown,"369,192.26",28,HR,18758.0826,Outlier,259964.1175
433,10,3.0,"36,918.67",28,IT,18705.02757,Outlier,213600.0552
1037,4,2.0,"36,898.71",0,Sales,18651.97253,Outlier,213967.1529
585,5,4.0,"36,807.57",11,HR,18598.9175,Outlier,214334.2507
1222,6,4.0,"36,773.14",8,Finance,18545.86246,Outlier,214701.3484
859,3,4.0,"36,712.29",19,HR,18492.80743,Outlier,215068.4461
261,2,3.0,"36,484.38",11,Operations,18439.75239,Outlier,215435.5439
1011,10,2.0,"36,449.65",27,IT,18386.69736,Outlier,215802.6416
1911,5,4.0,"36,437.82",25,Finance,18291.50841,Outlier,219199.6782
1450,1,Unknown,"36,436.08",7,HR,18196.31945,Outlier,222596.7148
580,1,1.0,"36,308.78",6,Operations,18101.1305,Outlier,225993.7514
200,6,2.0,"362,660.94",7,Sales,18005.94154,Outlier,229390.7881
1997,7,4.0,"36,252.19",18,HR,17910.75259,Outlier,210296.1756
1112,8,2.0,"36,245.25",16,IT,17815.56363,Outlier,210663.2733
1444,5,4.0,"36,235.74",26,Operations,17720.37468,Outlier,211030.3711
759,9,3.0,"36,165.79",10,Finance,17625.18573,Outlier,211397.4688
429,4,4.0,"36,117.85",0,HR,17529.99677,Outlier,211764.5665
590,5,1.0,"35,993.95",5,IT,17434.80782,Outlier,212131.6643
157,1,2.0,"35,959.86",21,Finance,17339.61886,Outlier,212498.762
1984,7,1.0,"35,949.81",20,Operations,17244.42991,Outlier,212865.8597
1272,6,Unknown,"35,943.72",14,IT,17149.24095,Outlier,213232.9575
1782,3,3.0,"35,906.43",21,HR,17054.052,Outlier,213600.0552
1261,1,2.0,"35,819.72",4,Sales,16958.86304,Outlier,213967.1529
1361,1,2.0,"35,539.77",15,Finance,16863.67409,Outlier,214334.2507
1658,7,4.0,"35,311.14",21,HR,16768.48514,Outlier,214701.3484
1585,5,Unknown,"35,196.27",15,Sales,16673.29618,Outlier,215068.4461
1077,1,4.0,"35,043.70",0,IT,16578.10723,Outlier,215435.5439
619,5,Unknown,"35,026.61",28,Finance,16482.91827,Outlier,215802.6416
40,4,2.0,"35,020.73",11,IT,16456.65084,Outlier,219199.6782
1683,1,4.0,"35,020.36",26,Operations,16430.3834,Outlier,222596.7148
30,4,2.0,"34,973.42",11,HR,16404.11596,Outlier,225993.7514
383,3,4.0,"34,960.66",28,HR,16377.84853,Outlier,229390.7881
89,8,4.0,"34,897.73",15,Sales,16351.58109,Outlier,232787.8247
371,4,3.0,"34,729.49",27,Sales,16325.31366,Outlier,236184.8613
931,8,Unknown,"34,507.54",24,Operations,16299.04622,Outlier,239581.8979
1889,10,4.0,"34,462.77",10,Operations,16272.77878,Outlier,242978.9345
1388,8,1.0,"34,392.38",29,IT,16246.51135,Outlier,246375.9711
737,6,2.0,"34,377.22",25,HR,16220.24391,Outlier,249773.0077
544,10,1.0,"34,360.36",22,HR,16193.97647,Outlier,253170.0443
1298,10,2.0,"34,360.35",27,Finance,16167.70904,Outlier,256567.0809
1480,5,4.0,"342,775.66",14,HR,16141.4416,Outlier,259964.1175
938,1,2.0,"34,251.87",3,Operations,16115.17417,Outlier,213600.0552
1481,7,2.0,"34,190.84",13,Finance,16088.90673,Outlier,213967.1529
263,6,Unknown,"34,170.41",18,Sales,16062.63929,Outlier,214334.2507
1049,2,2.0,"34,028.53",3,Sales,16036.37186,Outlier,214701.3484
632,5,3.0,"33,999.24",1,Sales,16010.10442,Outlier,215068.4461
346,8,1.0,"33,947.75",19,Finance,15983.83698,Outlier,215435.5439
849,8,1.0,"33,909.19",21,Operations,15957.56955,Outlier,215802.6416
1376,10,4.0,"33,836.37",10,Finance,15944.88475,Outlier,219199.6782
1072,1,2.0,"33,750.17",25,Finance,15932.19994,Outlier,222596.7148
691,1,2.0,"33,688.72",7,Operations,15919.51514,Outlier,225993.7514
524,5,3.0,"33,603.61",4,Sales,15906.83034,Outlier,229390.7881
235,5,2.0,"33,579.50",15,IT,15894.14553,Outlier,232787.8247
1940,6,Unknown,"33,251.68",25,Sales,15881.46073,Outlier,236184.8613
1516,2,4.0,"32,989.50",14,HR,15868.77593,Outlier,239581.8979
1531,1,1.0,"32,940.50",26,IT,15856.09113,Outlier,242978.9345
489,4,2.0,"32,901.18",19,HR,15843.40632,Outlier,246375.9711
1084,1,1.0,"32,814.98",4,IT,15830.72152,Outlier,249773.0077
1227,3,Unknown,"32,600.10",27,Operations,15818.03672,Outlier,253170.0443
1742,3,1.0,"32,270.46",19,Operations,15805.35191,Outlier,256567.0809
27,10,3.0,"32,215.09",29,Sales,15792.66711,Outlier,259964.1175
556,4,4.0,"32,103.31",15,IT,15779.98231,Outlier,263361.1541
1338,1,2.0,"31,989.83",24,HR,15767.2975,Outlier,266758.1907
1679,10,4.0,"31,813.56",14,Finance,15754.6127,Outlier,270155.2273
1211,8,1.0,"31,428.92",8,HR,15741.9279,Outlier,273552.2639
766,9,2.0,"31,069.05",24,Sales,15729.2431,Outlier,276949.3005
1772,6,3.0,"30,985.40",24,Sales,15716.55829,Outlier,280346.3372
907,9,3.0,"309,565.68",13,Operations,15703.87349,Outlier,283743.3738
634,2,1.0,"30,761.53",21,Finance,15663.99649,Outlier,219199.6782
484,9,4.0,"30,725.89",26,HR,15624.1195,Outlier,222596.7148
568,3,4.0,"30,359.99",11,Finance,15584.2425,Outlier,225993.7514
466,10,1.0,"30,055.86",8,IT,15544.36551,Outlier,229390.7881
468,2,2.0,"29,898.32",1,Sales,15504.48851,Outlier,232787.8247
1789,3,3.0,"29,772.25",13,Finance,15464.61152,Outlier,236184.8613
21,5,1.0,"29,342.61",10,IT,15424.73452,Outlier,239581.8979
164,4,3.0,"29,263.14",10,Finance,15384.85753,Outlier,242978.9345
1812,5,4.0,"292,288.19",2,Operations,15344.98053,Outlier,246375.9711
603,6,5.0,"291,673.58",21,Finance,15305.10353,Outlier,212131.6643
107,3,4.0,"29,089.52",4,Finance,15265.22654,Outlier,166342.865
372,6,3.0,"29,029.54",7,HR,15225.34954,Outlier,171022.623
633,9,2.0,"29,026.72",10,Finance,15185.47255,Outlier,175702.381
1496,7,4.0,"28,423.33",7,HR,15145.59555,Outlier,180382.1389
424,7,1.0,"28,398.57",25,Finance,15105.71856,Outlier,185061.8969
13,8,3.0,"283,743.37",21,Finance,15065.84156,Outlier,189741.6549
254,8,2.0,"28,262.38",8,Operations,15025.96457,Outlier,113125.2206
1655,10,5.0,"27,839.40",24,Sales,14986.08757,Outlier,113705.3228
1396,10,3.0,"27,760.30",28,Sales,14946.21057,Outlier,114285.4249
1331,7,4.0,"27,437.08",1,IT,14906.33358,Outlier,114865.5271
1948,6,1.0,"27,249.77",2,Operations,14770.15829,Outlier,119545.2851
101,2,1.0,"27,086.28",13,IT,14633.98301,Outlier,124225.043
1023,4,3.0,"26,975.01",8,HR,14497.80772,Outlier,128904.801
1945,10,2.0,"26,787.39",19,Operations,14361.63243,Outlier,133584.559
1702,4,2.0,"26,663.39",8,HR,14225.45715,Outlier,138264.317
247,1,3.0,"26,158.02",9,HR,14089.28186,Outlier,142944.075
535,7,2.0,"26,032.28",16,Operations,13953.10658,Outlier,147623.833
1513,6,2.0,"25,959.39",19,Operations,13816.93129,Outlier,152303.591
881,1,5.0,"25,890.75",19,HR,13680.756,Outlier,156983.349
537,9,3.0,"25,876.70",11,Finance,13544.58072,Outlier,161663.107
678,1,Unknown,"25,654.27",9,Sales,13408.40543,Outlier,166342.865
1024,6,3.0,"25,524.49",23,Finance,13272.23015,Outlier,171022.623
995,7,4.0,"24,999.78",28,Sales,13136.05486,Outlier,175702.381
283,6,1.0,"24,933.68",29,IT,12999.87958,Outlier,180382.1389
1026,9,Unknown,"24,825.44",7,IT,12863.70429,Outlier,185061.8969
996,10,5.0,"24,331.87",8,IT,12727.529,Outlier,189741.6549
878,5,3.0,"23,818.29",13,IT,12591.35372,Outlier,194421.4129
1178,8,3.0,"23,654.30",23,Sales,12455.17843,Outlier,199101.1709
601,5,4.0,"23,487.35",25,IT,12319.00315,Outlier,203780.9289
1348,7,1.0,"21,758.65",29,Finance,12182.82786,Outlier,208460.6869
1279,9,3.0,"21,655.23",8,Finance,12144.10817,Outlier,208827.7846
1792,5,4.0,"215,802.64",25,Finance,12105.38849,Outlier,209194.8824
1212,2,1.0,"208,460.69",25,Operations,12066.6688,Outlier,128904.801
1800,8,4.0,"20,710.52",13,HR,12027.94911,Outlier,105583.8927
1198,2,2.0,"20,460.48",6,IT,11989.22943,Outlier,106163.9949
1764,9,5.0,"20,347.26",29,Finance,11950.50974,Outlier,106744.097
629,6,3.0,"20,263.51",6,Finance,11911.79005,Outlier,107324.1992
288,5,3.0,"19,447.80",17,HR,11873.07037,Outlier,107904.3013
1714,2,2.0,"18,386.70",12,Sales,11834.35068,Outlier,108484.4035
1821,7,3.0,"16,482.92",9,HR,11795.63099,Outlier,109064.5056
1728,6,4.0,"15,957.57",22,Finance,11756.91131,Outlier,109644.6077
366,1,4.0,"15,703.87",5,Sales,11718.19162,Outlier,110224.7099
1830,8,1.0,"14,906.33",22,Sales,11679.47193,Outlier,110804.812
444,4,2.0,"12,182.83",19,IT,11640.75225,Outlier,111384.9142
1122,5,2.0,"114,865.53",13,Sales,33652.7453,Outlier,111965.0163
386,10,4.0,"11,408.43",27,HR,29203.88306,Outlier,102909.2071
896,1,Unknown,"103,263.48",21,IT,100516.9538,Outlier,102997.7763
1571,10,3.0,"101,492.10",28,Sales,100473.1955,Outlier,101468.9735
626,5,Unknown,"101,260.85",19,Operations,100429.4371,Outlier,101217.0871
1698,4,1.0,"100,385.68",29,HR,100385.6788,Outlier,100385.6788
